b0006i7glw-http://www.google.com/base/feeds/snippets/16445577344159065644,0.0453374345623747,1
b00009nfc1-http://www.google.com/base/feeds/snippets/4441393199380874556,0.8458957379505835,1
b000egidpy-http://www.google.com/base/feeds/snippets/5558998293398547766,0.11449792268281789,1
b0001wn0m2-http://www.google.com/base/feeds/snippets/2691848002513611613,0.8967013901038744,1
b000gbukgm-http://www.google.com/base/feeds/snippets/11524039735478682676,0.525544554470775,1
b000qeitty-http://www.google.com/base/feeds/snippets/14918356353168654855,0.509544613169628,1
b000k67vss-http://www.google.com/base/feeds/snippets/13970926731293955146,0.055633909817778604,1
b00005aycg-http://www.google.com/base/feeds/snippets/5506083081141279166,0.9072652427224319,1
b000he9psc-http://www.google.com/base/feeds/snippets/14520556770161082452,0.3610024529743449,1
b000ihxad4-http://www.google.com/base/feeds/snippets/2854532146016566771,0.6354532849591126,1
b000eavbdq-http://www.google.com/base/feeds/snippets/18443105453266961029,0.9432909525060331,1
b000in6u62-http://www.google.com/base/feeds/snippets/18434616791723899127,0.9548602620935389,1
b000fzxiou-http://www.google.com/base/feeds/snippets/12642359421626863460,0.9585762122878119,1
b00062uji0-http://www.google.com/base/feeds/snippets/2644254417608822315,0.9631862530409186,1
b000pgvk5s-http://www.google.com/base/feeds/snippets/1872945109493928217,0.8318902033941391,1
b000h5fo8g-http://www.google.com/base/feeds/snippets/16987363527577090531,0.7254053615526845,1
b000fvqo0o-http://www.google.com/base/feeds/snippets/2209370345378693785,0.9018419535133926,1
b00008mnxz-http://www.google.com/base/feeds/snippets/18389048469504944658,0.04400865107279688,1
b000u1w4us-http://www.google.com/base/feeds/snippets/17155028207234161100,0.763156144527653,1
b000jx5shs-http://www.google.com/base/feeds/snippets/17578507241939502542,0.9597149183332613,1
b000oajy8a-http://www.google.com/base/feeds/snippets/7354148618116652287,0.18004073368743817,1
b000056b62-http://www.google.com/base/feeds/snippets/18446496383812786183,0.6592989375786622,1
b000in8n30-http://www.google.com/base/feeds/snippets/11216712001773264822,0.620263289135319,1
b000ldqs9s-http://www.google.com/base/feeds/snippets/17666397403215916975,0.22158805135443135,1
b000dn7k8y-http://www.google.com/base/feeds/snippets/17723708447447202259,0.3415894014466762,1
b00021lrw2-http://www.google.com/base/feeds/snippets/6591008499871907116,0.9410661429918529,1
b000iwarqw-http://www.google.com/base/feeds/snippets/8805781114218671102,0.695871613963201,1
b00005ld1r-http://www.google.com/base/feeds/snippets/18367097829354438075,0.38273224560271457,1
