b0006i7glw-http://www.google.com/base/feeds/snippets/16445577344159065644,0.037574849853262975,1
b00009nfc1-http://www.google.com/base/feeds/snippets/4441393199380874556,0.9021652821418547,1
b000egidpy-http://www.google.com/base/feeds/snippets/5558998293398547766,0.035388931245842095,1
b0001wn0m2-http://www.google.com/base/feeds/snippets/2691848002513611613,0.3684839508187147,1
b000gbukgm-http://www.google.com/base/feeds/snippets/11524039735478682676,0.10810700723121595,1
b000qeitty-http://www.google.com/base/feeds/snippets/14918356353168654855,0.9192782366513695,1
b000k67vss-http://www.google.com/base/feeds/snippets/13970926731293955146,0.054912122254659336,1
b00005aycg-http://www.google.com/base/feeds/snippets/5506083081141279166,0.8352261031375086,1
b000he9psc-http://www.google.com/base/feeds/snippets/14520556770161082452,0.3066673719168863,1
b000ihxad4-http://www.google.com/base/feeds/snippets/2854532146016566771,0.5934104169016124,1
b000eavbdq-http://www.google.com/base/feeds/snippets/18443105453266961029,0.9600960120231707,1
b000in6u62-http://www.google.com/base/feeds/snippets/18434616791723899127,0.8806856371593075,1
b000fzxiou-http://www.google.com/base/feeds/snippets/12642359421626863460,0.9477925007473491,1
b00062uji0-http://www.google.com/base/feeds/snippets/2644254417608822315,0.9089794555057736,1
b000pgvk5s-http://www.google.com/base/feeds/snippets/1872945109493928217,0.7677413908725346,1
b000h5fo8g-http://www.google.com/base/feeds/snippets/16987363527577090531,0.547858823138068,1
b000fvqo0o-http://www.google.com/base/feeds/snippets/2209370345378693785,0.720050304192184,1
b00008mnxz-http://www.google.com/base/feeds/snippets/18389048469504944658,0.03581282708638599,1
b000u1w4us-http://www.google.com/base/feeds/snippets/17155028207234161100,0.9350599967314921,1
b000jx5shs-http://www.google.com/base/feeds/snippets/17578507241939502542,0.9408134869204773,1
b000oajy8a-http://www.google.com/base/feeds/snippets/7354148618116652287,0.19811586624609206,1
b000056b62-http://www.google.com/base/feeds/snippets/18446496383812786183,0.8733513827356963,1
b000in8n30-http://www.google.com/base/feeds/snippets/11216712001773264822,0.6981887808206604,1
b000ldqs9s-http://www.google.com/base/feeds/snippets/17666397403215916975,0.4444207925091237,1
b000dn7k8y-http://www.google.com/base/feeds/snippets/17723708447447202259,0.5777437156555187,1
b00021lrw2-http://www.google.com/base/feeds/snippets/6591008499871907116,0.8801777438154159,1
b000iwarqw-http://www.google.com/base/feeds/snippets/8805781114218671102,0.7811219598341018,1
b00005ld1r-http://www.google.com/base/feeds/snippets/18367097829354438075,0.6342800689454148,1
b000gkpe14-http://www.google.com/base/feeds/snippets/6596219200360663289,0.9268289302841348,1
b00013wgz8-http://www.google.com/base/feeds/snippets/5168261559363303902,0.03412301970317421,1
b0001nm7zm-http://www.google.com/base/feeds/snippets/8829327324895223617,0.35666622253209385,1
b000ek6ekq-http://www.google.com/base/feeds/snippets/18404187604346548446,0.8593159859736705,1
b0006g31ao-http://www.google.com/base/feeds/snippets/18445341039052694828,0.03707302844506692,1
b00005aycg-http://www.google.com/base/feeds/snippets/14590739388057248882,0.8352261031375086,1
b000iflerk-http://www.google.com/base/feeds/snippets/17776155287333548087,0.4084029723371942,1
b000fncrto-http://www.google.com/base/feeds/snippets/9167720084838534914,0.10429312735617005,1
b000hlt4y0-http://www.google.com/base/feeds/snippets/11831542288207686462,0.8996700139320651,1
b00006gxbz-http://www.google.com/base/feeds/snippets/3767792591229692245,0.841934037542776,1
b000a40w4a-http://www.google.com/base/feeds/snippets/16720347622986234211,0.5056015884325815,1
b000bndghk-http://www.google.com/base/feeds/snippets/18427441766979913551,0.9421851253297598,1
b000rlnqcq-http://www.google.com/base/feeds/snippets/17395564824016755724,0.5237752961446558,1
b000io7a9m-http://www.google.com/base/feeds/snippets/13440353610523579374,0.9203751508357101,1
b000gi7itw-http://www.google.com/base/feeds/snippets/17322311354110627719,0.6399890559892545,1
b000j6ddrw-http://www.google.com/base/feeds/snippets/18190371164810858934,0.03782986485486504,1
b000h1df7w-http://www.google.com/base/feeds/snippets/17737819843616715912,0.05892980782228321,1
b00006j02n-http://www.google.com/base/feeds/snippets/18268949289189904876,0.3700473835502981,1
b000krd3bq-http://www.google.com/base/feeds/snippets/17596883596074762243,0.20401847838917236,1
b0009dwkwo-http://www.google.com/base/feeds/snippets/9753054521720614066,0.8156234552215267,1
b000rhdusa-http://www.google.com/base/feeds/snippets/17582660229215283000,0.8145215311373427,1
b0006ma3bs-http://www.google.com/base/feeds/snippets/16814254064816255791,0.0694933189153629,1
